,ft,bt,km,transmission,ownerNo,oem,model,modelYear,price,Registration Year,Insurance Validity,Fuel Type,Seats,Ownership,Transmission,Year of Manufacture,Mileage,Engine,Max Power,Torque,Color,Engine Type,Displacement,Max Torque,No of Cylinder,Turbo Charger,Super Charger,Gear Box,Drive Type,Steering Type,Turning Radius,Front Brake Type,Rear Brake Type,Top Speed,Acceleration,Tyre Type,No Door Numbers,City
7752,Petrol,Hatchback,150000,Manual,2,Maruti,Maruti Wagon R,2004,75000.0,2004,Third Party insurance,Petrol,5,Second Owner,Manual,2004,18.9,998.0,108.45bhp@4000rpm,90.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7753,Petrol,Hatchback,11798,Manual,1,Maruti,Maruti Wagon R,2020,555000.0,2020,Third Party,Petrol,5,First Owner,Manual,2020,20.52,1197.0,108.45bhp@4000rpm,113.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7754,Petrol,Sedan,65814,Manual,1,Volkswagen,Volkswagen Ameo,2017,430000.0,2017,Third Party,Petrol,5,First Owner,Manual,2017,17.0,1198.0,108.45bhp@4000rpm,110.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7755,Petrol,SUV,69007,Manual,1,Kia,Kia Seltos,2021,1200000.0,2021,Comprehensive,Petrol,5,First Owner,Manual,2021,16.8,1497.0,108.45bhp@4000rpm,144.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7756,Diesel,Hatchback,71420,Manual,1,Maruti,Maruti Swift,2012,286000.0,2012,Comprehensive,Diesel,5,First Owner,Manual,2012,22.9,1248.0,108.45bhp@4000rpm,190.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7757,Petrol,Hatchback,10000,Manual,1,Hyundai,Hyundai Grand i10 Nios,2021,680000.0,2021,Third Party insurance,Petrol,5,First Owner,Manual,2021,20.7,1197.0,108.45bhp@4000rpm,113.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7758,Petrol,Hatchback,9817,Manual,1,Datsun,Datsun RediGO,2020,349000.0,2020,Comprehensive,Petrol,5,First Owner,Manual,2020,20.71,799.0,108.45bhp@4000rpm,72.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7759,Petrol,Hatchback,124206,Manual,2,Maruti,Maruti Celerio,2018,347000.0,2018,Comprehensive,Petrol,5,Second Owner,Manual,2018,25.24,998.0,108.45bhp@4000rpm,89.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7760,Petrol,Hatchback,50000,Manual,2,Maruti,Maruti Zen,2002,48000.0,2002,Third Party insurance,Petrol,5,Second Owner,Manual,2002,17.3,993.0,108.45bhp@4000rpm,78.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7761,Petrol,Hatchback,50000,Manual,2,Maruti,Maruti Wagon R,2009,125000.0,2009,Third Party insurance,Petrol,5,Second Owner,Manual,2009,18.9,1061.0,108.45bhp@4000rpm,84.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7762,Petrol,SUV,1062,Automatic,1,Renault,Renault Kiger,2023,785000.0,2023,Comprehensive,Petrol,5,First Owner,Automatic,2023,19.03,999.0,108.45bhp@4000rpm,96.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7763,Petrol,Hatchback,10000,Manual,1,Hyundai,Hyundai Grand i10,2018,490000.00000000006,2018,Third Party insurance,Petrol,5,First Owner,Manual,2018,18.9,1197.0,108.45bhp@4000rpm,113.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7764,Diesel,MUV,10000,Manual,1,Toyota,Toyota Innova Crysta,2019,1700000.0,2019,Third Party insurance,Diesel,7,First Owner,Manual,2019,13.68,2393.0,108.45bhp@4000rpm,343.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7765,Petrol,Hatchback,20000,Manual,1,Hyundai,Hyundai Grand i10,2015,350000.0,2015,Third Party insurance,Petrol,5,First Owner,Manual,2015,18.9,1197.0,108.45bhp@4000rpm,114.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7766,Diesel,Sedan,68000,Manual,1,Honda,Honda City,2015,400000.0,2015,Third Party insurance,Diesel,5,First Owner,Manual,2015,26.0,1498.0,108.45bhp@4000rpm,200.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7767,Petrol,Hatchback,65000,Manual,1,Volkswagen,Volkswagen Polo,2016,365000.0,2016,Third Party,Petrol,5,First Owner,Manual,2016,16.2,1199.0,108.45bhp@4000rpm,110.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7768,Petrol,Hatchback,30000,Manual,2,Maruti,Maruti Swift,2016,400000.0,2016,Third Party insurance,Petrol,5,Second Owner,Manual,2016,20.4,1197.0,108.45bhp@4000rpm,113.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7769,Petrol,Hatchback,60000,Manual,2,Hyundai,Hyundai EON,2016,254999.99999999997,2016,Third Party insurance,Petrol,5,Second Owner,Manual,2016,21.1,814.0,108.45bhp@4000rpm,74.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7770,Petrol,Sedan,45699,Automatic,2,Maruti,Maruti Swift Dzire,2017,601000.0,2017,Third Party,Petrol,5,Second Owner,Automatic,2017,21.21,1197.0,108.45bhp@4000rpm,113.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7771,Petrol,Hatchback,81575,Manual,1,Hyundai,Hyundai i10,2011,216000.0,2011,Comprehensive,Petrol,5,First Owner,Manual,2011,20.36,1197.0,108.45bhp@4000rpm,111.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7772,Petrol,Sedan,42000,Automatic,1,Honda,Honda City,2017,670000.0,2017,Comprehensive,Petrol,5,First Owner,Automatic,2017,18.0,1497.0,108.45bhp@4000rpm,145.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7773,Petrol,Sedan,32092,Manual,1,Hyundai,Hyundai Verna,2018,719000.0,2018,Comprehensive,Petrol,5,First Owner,Manual,2018,19.1,1368.0,108.45bhp@4000rpm,132.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7774,Petrol,Hatchback,65916,Manual,3,Hyundai,Hyundai Santro Xing,2010,142000.0,2010,Third Party,Petrol,5,Third Owner,Manual,2010,18.9,1086.0,108.45bhp@4000rpm,96.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7775,Diesel,Sedan,30000,Automatic,1,Mercedes-Benz,Mercedes-Benz C-Class,2019,3200000.0,2019,Third Party insurance,Diesel,5,First Owner,Automatic,2019,12.6,1950.0,108.45bhp@4000rpm,400.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7776,Diesel,SUV,8559,Manual,1,MG,MG Hector,2023,1820000.0,2023,Comprehensive,Diesel,5,First Owner,Manual,2023,18.9,1956.0,108.45bhp@4000rpm,350.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7777,Diesel,MUV,50000,Manual,1,Maruti,Maruti Ertiga,2017,750000.0,2017,Third Party insurance,Diesel,7,First Owner,Manual,2017,24.52,1248.0,108.45bhp@4000rpm,200.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7778,Petrol,SUV,9169,Manual,1,Tata,Tata Punch,2022,827000.0,2022,Third Party,Petrol,5,First Owner,Manual,2022,20.09,1199.0,108.45bhp@4000rpm,115.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7779,Petrol,Sedan,45275,Manual,1,Maruti,Maruti Swift Dzire,2018,475000.0,2018,Comprehensive,Petrol,5,First Owner,Manual,2018,21.21,1197.0,108.45bhp@4000rpm,113.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7780,Petrol,Hatchback,70000,Manual,2,Hyundai,Hyundai Santro Xing,2010,120000.0,2010,Third Party insurance,Petrol,5,Second Owner,Manual,2010,18.9,1086.0,108.45bhp@4000rpm,96.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7781,Petrol,Hatchback,90000,Manual,4,Maruti,Maruti Wagon R,2011,145000.0,2011,Third Party insurance,Petrol,5,Fourth Owner,Manual,2011,18.9,998.0,108.45bhp@4000rpm,90.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7782,Petrol,Hatchback,70000,Manual,2,Maruti,Maruti Alto 800,2015,210000.0,2015,Third Party insurance,Petrol,5,Second Owner,Manual,2015,22.74,796.0,108.45bhp@4000rpm,69.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7783,Diesel,Sedan,50000,Automatic,1,BMW,BMW 3 Series GT,2017,2490000.0,2017,Third Party insurance,Diesel,5,First Owner,Automatic,2017,21.76,1995.0,108.45bhp@4000rpm,400.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7784,Petrol,Hatchback,30000,Manual,1,Maruti,Maruti Alto 800,2019,330000.0,2019,Third Party insurance,Petrol,5,First Owner,Manual,2019,22.05,796.0,108.45bhp@4000rpm,69.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7785,Petrol,Sedan,10000,Automatic,1,Honda,Honda City,2021,1400000.0,2021,Third Party insurance,Petrol,5,First Owner,Automatic,2021,18.3,1498.0,108.45bhp@4000rpm,145.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7786,Diesel,SUV,80000,Manual,2,Ford,Ford Ecosport,2017,525000.0,2017,Third Party insurance,Diesel,5,Second Owner,Manual,2017,22.77,1498.0,108.45bhp@4000rpm,205.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7787,Petrol,Hatchback,40000,Manual,1,Hyundai,Hyundai i10,2012,280000.0,2012,Third Party insurance,Petrol,5,First Owner,Manual,2012,20.36,1197.0,108.45bhp@4000rpm,111.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7788,Petrol,Hatchback,30000,Manual,1,Hyundai,Hyundai Grand i10,2017,430000.0,2017,Third Party insurance,Petrol,5,First Owner,Manual,2017,18.9,1197.0,108.45bhp@4000rpm,113.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7789,Diesel,Sedan,80000,Manual,1,Tata,Tata Indigo,2009,114999.99999999999,2009,Third Party insurance,Diesel,5,First Owner,Manual,2009,19.61,1405.0,108.45bhp@4000rpm,135.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7790,Petrol,Hatchback,65180,Manual,2,Hyundai,Hyundai i20,2019,598000.0,2019,Comprehensive,Petrol,5,Second Owner,Manual,2019,18.6,1197.0,108.45bhp@4000rpm,117.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7791,Petrol,Hatchback,110190,Manual,1,Hyundai,Hyundai Grand i10,2015,271000.0,2015,Comprehensive,Petrol,5,First Owner,Manual,2015,18.9,1197.0,108.45bhp@4000rpm,114.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7792,Petrol,Hatchback,50000,Manual,2,Maruti,Maruti Alto 800,2019,276000.0,2019,Third Party insurance,Petrol,5,Second Owner,Manual,2019,24.7,796.0,108.45bhp@4000rpm,69.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7793,Petrol,Hatchback,45550,Manual,2,Maruti,Maruti Ritz,2014,248000.0,2015,Comprehensive,Petrol,5,Second Owner,Manual,2014,18.5,1197.0,108.45bhp@4000rpm,114.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7794,Petrol,Hatchback,14756,Manual,1,Maruti,Maruti Swift,2021,592000.0,2021,Comprehensive,Petrol,5,First Owner,Manual,2021,22.38,1197.0,108.45bhp@4000rpm,113.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7795,Petrol,Hatchback,30000,Manual,2,Maruti,Maruti Alto K10,2017,290000.0,2017,Third Party insurance,Petrol,5,Second Owner,Manual,2017,23.95,998.0,108.45bhp@4000rpm,90.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7796,Petrol,Hatchback,63179,Manual,1,Hyundai,Hyundai Grand i10,2015,341000.0,2015,Comprehensive,Petrol,5,First Owner,Manual,2015,18.9,1197.0,108.45bhp@4000rpm,114.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7797,Diesel,Sedan,32344,Automatic,1,BMW,BMW 5 Series,2017,3600000.0,2017,Comprehensive,Diesel,5,First Owner,Automatic,2017,20.37,1995.0,108.45bhp@4000rpm,400.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7798,Petrol,Hatchback,17436,Manual,1,Volkswagen,Volkswagen Polo,2019,547000.0,2019,Third Party,Petrol,5,First Owner,Manual,2019,17.74,999.0,108.45bhp@4000rpm,95.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7799,Petrol,Sedan,52130,Manual,1,Maruti,Maruti Ciaz,2018,566000.0,2018,Third Party insurance,Petrol,5,First Owner,Manual,2018,21.56,1462.0,108.45bhp@4000rpm,138.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7800,Petrol,Hatchback,60000,Manual,1,Maruti,Maruti Alto 800,2018,280000.0,2018,Third Party insurance,Petrol,5,First Owner,Manual,2018,24.7,796.0,108.45bhp@4000rpm,69.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7801,Diesel,Sedan,46315,Manual,1,Ford,Ford Fiesta,2014,285000.0,2014,Comprehensive,Diesel,5,First Owner,Manual,2014,25.01,1498.0,108.45bhp@4000rpm,204.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7802,Petrol,Sedan,65000,Manual,1,Hyundai,Hyundai Xcent,2015,299000.0,2015,Third Party,Petrol,5,First Owner,Manual,2015,19.1,1197.0,108.45bhp@4000rpm,114.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7804,Petrol,Sedan,32395,Manual,1,Honda,Honda City,2017,699000.0,2017,Comprehensive,Petrol,5,First Owner,Manual,2017,17.4,1497.0,108.45bhp@4000rpm,145.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7805,Diesel,SUV,89331,Manual,1,Mahindra,Mahindra XUV500,2016,850000.0,2016,Third Party insurance,Diesel,7,First Owner,Manual,2016,16.0,2179.0,108.45bhp@4000rpm,330.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7806,Petrol,Sedan,10000,Automatic,1,Honda,Honda City,2020,1250000.0,2020,Third Party insurance,Petrol,5,First Owner,Automatic,2020,17.4,1497.0,108.45bhp@4000rpm,145.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7808,Petrol,Hatchback,10000,Manual,1,Datsun,Datsun RediGO,2020,354000.0,2020,Third Party insurance,Petrol,5,First Owner,Manual,2020,21.7,999.0,108.45bhp@4000rpm,91.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7809,Diesel,SUV,36374,Manual,1,Hyundai,Hyundai Venue,2019,850000.0,2019,Third Party insurance,Diesel,5,First Owner,Manual,2019,23.7,1396.0,108.45bhp@4000rpm,220.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7810,Petrol,SUV,20801,Manual,1,Nissan,Nissan Magnite,2021,669000.0,2021,Comprehensive,Petrol,5,First Owner,Manual,2021,20.0,999.0,108.45bhp@4000rpm,160.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7811,Petrol,Hatchback,43214,Manual,1,Hyundai,Hyundai i20,2019,480999.99999999994,2019,Comprehensive,Petrol,5,First Owner,Manual,2019,18.6,1197.0,108.45bhp@4000rpm,117.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7812,Diesel,SUV,20000,Manual,1,Jeep,Jeep Compass,2021,2400000.0,2021,Third Party insurance,Diesel,5,First Owner,Manual,2021,17.1,1956.0,108.45bhp@4000rpm,350.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7813,Diesel,SUV,31584,Manual,1,Mahindra,Mahindra XUV500,2021,1170000.0,2021,Third Party,Diesel,7,First Owner,Manual,2021,18.9,2179.0,108.45bhp@4000rpm,360.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7814,Diesel,SUV,88755,Manual,1,Hyundai,Hyundai Creta,2016,619000.0,2016,Comprehensive,Diesel,5,First Owner,Manual,2016,21.38,1396.0,108.45bhp@4000rpm,219.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7815,Petrol,MUV,50000,Automatic,1,Maruti,Maruti Ertiga,2018,875000.0,2018,Third Party insurance,Petrol,7,First Owner,Automatic,2018,17.03,1373.0,108.45bhp@4000rpm,130.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7816,Petrol,Hatchback,7277,Automatic,1,Renault,Renault KWID,2020,518000.0,2020,Third Party,Petrol,5,First Owner,Automatic,2020,22.0,999.0,108.45bhp@4000rpm,91.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7817,Diesel,Sedan,44200,Manual,1,Honda,Honda City,2014,450000.0,2014,Third Party insurance,Diesel,5,First Owner,Manual,2014,26.0,1498.0,108.45bhp@4000rpm,200.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7818,Petrol,Hatchback,36920,Manual,3,Honda,Honda Brio,2014,235000.0,2014,Comprehensive,Petrol,5,Third Owner,Manual,2014,19.4,1198.0,108.45bhp@4000rpm,109.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7819,Petrol,Hatchback,14567,Manual,1,Maruti,Maruti Swift,2021,620000.0,2021,Third Party,Petrol,5,First Owner,Manual,2021,22.38,1197.0,108.45bhp@4000rpm,113.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7820,Diesel,Sedan,19858,Automatic,1,BMW,BMW 5 Series,2019,3950000.0,2019,Comprehensive,Diesel,5,First Owner,Automatic,2019,18.12,1995.0,108.45bhp@4000rpm,400.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7821,Diesel,Hatchback,40000,Manual,1,Mahindra,Mahindra KUV 100 NXT,2018,450000.0,2018,Third Party insurance,Diesel,6,First Owner,Manual,2018,25.32,1198.0,108.45bhp@4000rpm,190.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7822,Petrol,Hatchback,30000,Manual,2,Maruti,Maruti Wagon R,2012,250000.0,2012,Third Party insurance,Petrol,5,Second Owner,Manual,2012,18.9,998.0,108.45bhp@4000rpm,90.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7823,Petrol,Sedan,50000,Manual,1,Hyundai,Hyundai Verna,2018,880000.0000000001,2018,Third Party insurance,Petrol,5,First Owner,Manual,2018,17.0,1591.0,108.45bhp@4000rpm,151.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7824,Petrol,Hatchback,19000,Manual,1,Maruti,Maruti Celerio X,2018,425000.0,2018,Comprehensive,Petrol,5,First Owner,Manual,2018,21.63,998.0,108.45bhp@4000rpm,90.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
7825,Diesel,SUV,86331,Automatic,2,Audi,Audi Q5,2014,1100000.0,2014,Comprehensive,Diesel,5,Second Owner,Automatic,2014,12.8,1968.0,108.45bhp@4000rpm,350.0,Others,dCi THP Diesel Engine,1461,245Nm@1750rpm,4,Yes,No,6 Speed,AWD,Power,5.0,Disc,Drum,168.0,14.0,"Tubeless,Radial",5,kolkata
